Temps [s];Marche [s/j];Amplitude [°]
9636;3.8;265
9638;3.6;264
9640;3.5;265
9642;3.2;264
9644;4.5;263
9646;2.8;263
9648;3;261
9650;3.9;261
9652;3.2;259
9654;3.1;259
9656;2.5;259
9658;2;259
9660;1.9;259
9662;1.6;259
9664;2.3;260
9666;2;262
9668;1.7;263
9670;2.6;264
9672;1.7;264
9674;2.4;266
9676;3.4;266
9678;3.2;264
9680;3.6;265
9682;3.4;264
9684;3.7;263
9686;2.8;264
9688;2.7;263
9690;3.4;264
9692;2.5;262
9694;3.3;263
9696;2.6;264
9698;2.7;263
9700;2.7;265
9702;2.3;264
9704;4;265
9706;1.8;265
9708;2.9;265
9710;3;267
9712;2.1;266
9714;3.6;268
9716;3.1;269
9718;3.2;268
9720;4.1;269
9722;3.4;268
9724;5;268
9726;3.1;268
9728;4.2;267
9730;4.3;266
9732;3.2;265
9734;3.8;266
9736;3.3;266
9738;3.2;264
9740;3.3;265
9742;2.8;265
9744;3.8;264
9746;2.4;265
9748;2.2;264
9750;3.1;266
9752;3;265
9754;3.7;266
9756;2.7;266
9758;2.6;265
9760;2.9;268
9762;2.4;268
9764;4.3;269
9766;2.9;270
9768;3.2;269
9770;4.6;270
9772;4.2;267
9774;4.1;268
9776;3.6;267
9778;3.7;265
9780;4;266
9782;3;265
9784;4.9;265
9786;2.7;265
9788;3.3;264
9790;4.6;263
9792;2.9;261
9794;3.2;262
9796;2.7;262
9798;2.8;260
9800;2.6;262
9802;1.6;262
9804;3.2;263
9806;1.7;264
9808;1.8;264
9810;2.8;266
9812;2;265
9814;3.1;267
9816;4.1;267
9818;4.7;265
9820;2.6;267
9822;3.7;265
9824;4.2;265
9826;3.8;264
9828;2.4;263
9830;2.7;265
9832;2.5;264
9834;3.9;264
9836;3.9;263
9838;4.3;260
9840;3.1;261
9842;2.3;260
9844;4.5;259
9846;1.6;260
9848;2.3;259
9850;3.4;259
9852;1.5;258
9854;1.7;260
9856;1.4;262
9858;2.3;260
9860;2.2;263
9862;3.7;261
9864;3.1;260
9866;2.7;260
9868;1.2;260
9870;2.5;262
9872;1.5;261
9874;2.3;263
9876;2.4;264
9878;3.5;263
9880;1.9;265
9882;3.1;264
9884;5.3;263
9886;2.4;263
9888;2.8;262
9890;3.2;263
9892;3.1;260
9894;2.7;261
9896;1.9;262
9898;3.1;261
9900;2;263
9902;1.8;263
9904;4.1;263
9906;1.6;264
9908;3.6;264
9910;4;263
9912;2.4;262
9914;2.5;263
9916;2.1;264
9918;3;263
9920;2.8;265
9922;2.4;264
9924;4.4;264
9926;2.9;264
9928;2.3;264
9930;3.2;265
9932;3.3;264
9934;3.3;265
9936;2.2;266
9938;4.9;264
9940;1.8;266
9942;1.8;267
9944;4.3;268
9946;1.8;268
9948;2.7;269
9950;3.4;271
9952;4;268
9954;3.8;270
9956;3.5;271
9958;5.4;268
9960;3.9;269
9962;3.4;268
9964;5.9;267
9966;2.8;266
9968;4;265
9970;4.9;265
9972;3.2;262
9974;3;263
9976;2.4;264
9978;3.9;261
9980;2.6;263
9982;2.6;262
9984;4.3;262
9986;2;262
9988;1.6;263
9990;2.4;265
9992;2.7;264
9994;3;266
9996;1.8;267
9998;4.2;266
10000;2.3;268
10002;2.7;269
10004;5.1;269
10006;3.2;269
10008;3.4;268
10010;3.9;269
10012;4;266
10014;3.8;267
10016;3;267
10018;4.3;264
10020;3.8;265
10022;2.7;263
10024;2.7;262
10026;2.7;262
10028;2.6;261
10030;3.6;261
10032;2.3;259
10034;2.1;261
10036;1.7;262
10038;2.8;260
10040;2;263
10042;2;263
10044;3.9;263
10046;2.2;264
10048;2.4;264
10050;3;265
10052;3;263
10054;3.5;264
10056;2.5;265
10058;4.5;263
10060;2.4;264
10062;2.8;263
10064;4.9;263
10066;2.5;263
10068;2.6;262
10070;3.3;263
10072;3.2;261
10074;3.9;261
10076;2.4;261
10078;3.5;259
10080;1.8;261
10082;1.5;261
10084;3.9;261
10086;1.2;262
10088;2.3;262
10090;3.7;262
10092;2.5;260
10094;2.8;261
10096;2.6;261
10098;2.8;258
10100;2.6;260
10102;1.7;259
10104;3.3;259
10106;1.2;260
10108;1.5;260
10110;2.5;262
10112;1.9;260
10114;2.5;262
10116;2;263
10118;3.2;262
10120;1.4;264
10122;2;264
10124;4.3;265
10126;1.5;266
10128;2.6;266
10130;3.2;267
10132;2.7;266
10134;3.2;267
10136;2.9;268
10138;3.2;266
10140;3.7;267
10142;3.2;266
10144;5.1;265
10146;2.5;266
10148;3.4;265
10150;4.4;264
10152;2.9;263
10154;2.9;264
10156;2.9;264
10158;3.6;262
10160;2.8;263
10162;2.8;263
10164;3.3;263
10166;1.9;264
10168;2.4;264
10170;3.2;265
10172;2.1;264
10174;2.7;266
10176;2.5;267
10178;2.9;267
10180;3;269
10182;3.3;269
10184;5.3;269
10186;3.1;269
10188;3.9;267
10190;4.2;268
10192;3.7;266
10194;3.9;267
10196;3.5;266
10198;3;265
10200;3.3;266
10202;3.3;264
10204;4.8;263
10206;3;263
10208;3.2;262
10210;3.5;261
10212;2.4;260
10214;2.1;262
10216;2.3;262
10218;1.9;261
10220;2.4;264
10222;1.9;264
10224;2.8;265
10226;2;266
10228;2.5;266
10230;4.3;267
10232;3.4;265
10234;4.1;266
10236;3.7;265
10238;3.4;264
10240;3.3;265
10242;3;264
10244;4.5;264
10246;2.5;264
10248;3;263
10250;4.5;263
10252;3.3;260
10254;3.2;260
10256;2.6;260
10258;2.2;259
10260;2.3;260
10262;1.7;260
10264;3.1;261
10266;1.3;262
10268;2.2;263
10270;2.8;264
10272;1.8;264
10274;2.5;265
10276;3.4;266
10278;3.4;263
10280;3.6;264
10282;3.3;263
10284;3.7;263
10286;2.3;263
10288;2.3;263
10290;3.8;264
10292;2.5;262
10294;3.4;263
10296;3.3;263
10298;2.5;261
10300;3.1;263
10302;2.4;262
10304;3.7;263
10306;1.6;263
10308;2.5;263
10310;2.9;264
10312;1.7;263
10314;2.8;265
10316;2.4;266
10318;2.5;265
10320;3.3;267
10322;3.1;266
10324;4.5;266
10326;3.1;266
10328;3.7;265
10330;3.9;265
10332;2.4;264
10334;3;266
10336;2.9;267
10338;2.4;265
10340;3.8;267
10342;3.2;266
10344;4.3;266
10346;2.6;266
10348;2.5;266
10350;3.9;267
10352;3.1;265
10354;3.4;267
10356;2.9;267
10358;2.9;267
10360;2.6;269
10362;2.5;270
10364;4.3;271
10366;3.3;271
10368;4.2;270
10370;5.1;271
10372;4;268
10374;4.5;268
10376;3.7;268
10378;3.4;266
10380;3.8;267
10382;3.2;266
10384;4.5;266
10386;2.6;266
10388;3.9;265
10390;4.9;264
10392;3.2;262
10394;3.6;263
10396;2.9;263
10398;2.7;261
10400;2.4;263
10402;2;262
10404;3.5;263
10406;1.7;264
10408;1.6;264
10410;2.6;266
10412;2;266
10414;3.4;267
10416;3.8;267
10418;4.6;265
10420;2.1;267
10422;3.7;265
10424;3.9;265
10426;3.7;264
10428;2.3;264
10430;2.5;266
10432;2.4;266
10434;4.3;266
10436;4.5;264
10438;4.3;261
10440;3.1;262
10442;2.6;260
10444;4.7;259
10446;1.5;259
10448;2.2;259
10450;3;259
10452;1.3;258
10454;1.6;260
10456;1.3;262
10458;2.5;260
10460;2.5;262
10462;3.8;260
10464;2.9;259
10466;1.9;260
10468;0.4;261
10470;2.3;263
10472;1.4;262
10474;2.3;265
10476;1.8;266
10478;2.7;266
10480;2;268
10482;3.2;268
10484;5.7;267
10486;2.9;266
10488;3.1;265
10490;4.2;266
10492;3.8;263
10494;3.9;263
10496;2.1;264
10498;3.3;262
10500;2.6;264
10502;1.7;264
10504;4.1;264
10506;1.4;265
10508;2.7;265
10510;4.2;265
10512;2.9;263
10514;3;264
10516;2.6;265
10518;3.6;263
10520;2.7;265
10522;2;264
10524;4.5;264
10526;2.8;264
10528;2.6;263
10530;3;264
10532;2.7;262
10534;3;264
10536;1.9;265
10538;4.3;263
10540;0.7;265
10542;1.6;266
10544;4.1;267
10546;1.3;268
10548;1.9;269
10550;3.6;271
10552;4.5;267
10554;4.2;268
10556;3.1;269
10558;4.8;266
10560;3.2;267
10562;2.8;266
10564;5.2;265
10566;2.2;265
10568;3.9;264
10570;4.7;264
10572;2.8;262
10574;3.2;263
10576;1.9;263
10578;3.7;261
10580;2.8;263
10582;1.9;262
10584;4;262
10586;1.7;262
10588;1.5;263
10590;2.3;265
10592;2.4;264
10594;2.5;266
10596;1.9;268
10598;4.5;266
10600;2.5;267
10602;2.4;267
10604;5.2;267
10606;2.8;267
10608;2.7;266
10610;3.8;265
10612;3.9;264
10614;3;266
10616;2.9;265
10618;3.9;263
10620;3.6;264
10622;3.1;263
10624;2.8;261
10626;2.4;260
10628;2.2;260
10630;3.3;260
10632;2.2;258
10634;1.8;260
10636;1.7;261
10638;2.7;259
10640;1.3;262
10642;1.7;261
10644;4.1;261
10646;1.7;261
10648;1.9;261
10650;2.7;262
10652;2.2;260
10654;2.5;262
10656;1.9;262
10658;3.7;260
10660;1.9;262
10662;2.1;261
10664;4.1;261
10666;1.8;260
10668;2.3;259
10670;2.6;260
10672;2.7;257
10674;2.9;258
10676;2.2;258
10678;2.9;256
10680;1.7;258
10682;1;258
10684;3.5;258
10686;0.8;258
10688;1.4;259
10690;3.3;259
10692;1.6;257
10694;2;259
10696;1.9;259
10698;2.3;257
10700;2.1;259
10702;1.4;258
10704;3.3;258
10706;1.1;258
10708;1.5;258
10710;2.2;259
10712;1.6;258
10714;2.4;259
10716;1.5;260
10718;3;258
10720;1.8;260
10722;1.4;260
10724;3.6;260
10726;1.1;261
10728;1.3;261
10730;2.2;263
10732;2.2;261
10734;2.1;264
10736;2.7;264
10738;3;262
10740;2.9;263
10742;2.2;263
10744;4.3;262
10746;1.9;263
10748;2.5;262
10750;3.6;262
10752;1.8;261
10754;2.5;263
10756;2.8;263
10758;3;261
10760;2.5;262
10762;1.8;261
10764;3.1;261
10766;2;262
10768;1.7;262
10770;2.8;264
10772;1.5;263
10774;2.3;266
10776;2.2;267
10778;2.5;267
10780;2.8;270
10782;3.2;269
10784;5;269
10786;3;269
10788;4.1;268
10790;4.3;269
10792;3.6;267
10794;3.9;268
10796;3.5;267
10798;2.7;266
10800;3.7;267
10802;3.6;266
10804;3.4;264
10806;3.1;263
10808;3.6;262
10810;3.8;262
10812;2.2;260
10814;2.1;262
10816;2.4;263
10818;2;261
10820;1.9;264
10822;2;264
10824;2.8;265
10826;1.5;267
10828;2.8;266
10830;4.2;267
10832;2.8;265
10834;3.4;266
10836;3.4;266
10838;2.8;265
10840;3.5;266
10842;3;266
10844;4.6;265
10846;2.4;265
10848;3.2;265
10850;4.9;264
10852;3.7;261
10854;3.1;262
10856;2.7;261
10858;1.8;260
10860;2.5;261
10862;2;261
10864;3.3;261
10866;1.5;262
10868;2.2;262
10870;3.1;263
10872;1.5;263
10874;2.8;264
10876;3.1;264
10878;3.2;262
10880;3.3;264
10882;2.6;262
10884;3.5;262
10886;2.2;263
10888;2.1;263
10890;3.3;264
10892;2.4;262
10894;3.3;263
10896;3.2;263
10898;2.9;261
10900;2.9;263
10902;2.5;261
10904;4.1;261
10906;1.5;262
10908;2.3;261
10910;2.8;262
10912;1.6;261
10914;2.6;262
10916;2.1;263
10918;2;262
10920;3.1;263
10922;2.7;262
10924;4.1;262
10926;1.8;262
10928;2.4;262
10930;3.5;262
10932;1.5;261
10934;2.2;262
10936;2.4;263
10938;2;261
10940;2.9;263
10942;2.3;262
10944;4;262
10946;1.8;263
10948;1.6;263
10950;3.2;265
10952;2.3;263
10954;2.6;265
10956;2.1;266
10958;2;266
10960;2.5;269
10962;2.3;269
10964;4.1;270
10966;3.2;271
10968;3.8;270
10970;4.9;271
10972;3.9;268
10974;4.1;269
10976;3.6;269
10978;3.7;267
10980;3.6;267
10982;2.9;267
10984;4.4;266
10986;2.5;267
10988;3.1;266
10990;5.1;265
10992;2.8;263
10994;3.4;264
10996;2.8;264
10998;2.9;262
11000;2.5;264
11002;1.5;263
11004;3.2;264
11006;1.4;265
11008;1.9;266
11010;2.7;268
11012;2.1;268
11014;3.6;270
11016;3.6;270
11018;4.3;267
11020;2.3;270
11022;4.1;268
11024;4.3;269
11026;4.1;268
11028;2.4;267
11030;2.9;269
11032;2.7;268
11034;4.5;269
11036;4.8;267
11038;4.5;264
11040;3.4;264
11042;2.9;263
11044;4.8;262
11046;1.6;262
11048;2.5;262
11050;3.5;262
11052;1.4;261
11054;2;263
11056;1.7;264
11058;2.7;263
11060;2.8;265
11062;4.3;263
11064;3.4;262
11066;2.5;262
11068;1.1;262
11070;2.9;264
11072;1.8;264
11074;2.4;266
11076;2.2;267
11078;3;266
11080;2.5;268
11082;3.8;266
11084;5.7;264
11086;2.5;264
11088;3.3;262
11090;3.5;263
11092;3.2;260
11094;2.9;261
11096;1.7;262
11098;2.8;260
11100;1.8;262
11102;1.3;263
11104;3.9;263
11106;1.8;264
11108;3.1;263
11110;3.9;263
11112;2.5;261
11114;2.7;262
11116;2.2;263
11118;3.2;261
11120;2.7;263
11122;2.2;262
11124;4.1;262
11126;2.4;261
11128;2.4;260
11130;2.8;261
11132;2.5;259
11134;2.2;260
11136;1.5;261
11138;4.3;259
11140;0.5;261
11142;1.2;262
11144;3.4;263
11146;0.6;264
11148;1.5;264
11150;2.2;267
11152;3.2;264
11154;2.7;266
11156;2.7;267
11158;4.4;264
11160;2.8;266
11162;2.5;265
11164;4.9;264
11166;2;265
11168;3;264
11170;4.3;264
11172;2.7;261
11174;2.4;263
11176;2.3;263
11178;3.9;261
11180;1.8;263
11182;2.2;263
11184;3.8;263
11186;2.2;262
11188;1.9;263
11190;2.4;265
11192;2.6;263
11194;2.5;265
11196;1.7;267
11198;4.2;266
11200;2.5;267
11202;2.5;267
11204;4.8;267
11206;3;267
11208;3.1;266
11210;3.8;267
11212;3.7;264
11214;3.5;265
11216;2.9;265
11218;3.6;262
11220;3.6;263
11222;2.8;261
11224;2.5;260
11226;2.1;259
11228;2.1;259
11230;3.3;259
11232;1.9;257
11234;1.6;259
11236;1.3;260
11238;2.6;258
11240;1.4;261
11242;1.7;260
11244;3.7;260
11246;1.7;260
11248;1.7;260
11250;2.3;261
11252;2.2;259
11254;2.3;260
11256;1.9;261
11258;3.3;258
11260;1.8;260
11262;2.3;259
11264;4.3;258
11266;1.5;258
11268;1.8;257
11270;2.7;258
11272;2.9;255
11274;2.6;255
11276;1.6;255
11278;2.1;254
11280;1.1;255
11282;0.7;255
11284;3.1;255
11286;0.6;257
11288;1.3;256
11290;3.2;257
11292;1.8;255
11294;1.7;256
11296;1.7;257
11298;2.4;255
11300;1.9;256
11302;1.1;256
11304;2.9;256
11306;1;257
11308;0.9;257
11310;2.1;259
11312;1.8;257
11314;2.5;258
11316;1.9;258
11318;2.6;257
11320;1.6;258
11322;1.4;258
11324;3.4;258
11326;1;258
11328;1.3;258
11330;1.8;260
11332;1.6;258
11334;1.7;260
11336;1.8;261
11338;2.4;259
11340;1.8;261
11342;1.8;260
11344;3.8;260
11346;1.6;260
11348;2.4;260
11350;3.3;259
11352;1.7;258
11354;2;259
11356;2;260
11358;2.4;257
11360;2.5;259
11362;1.5;258
11364;2.4;258
11366;1.3;259
11368;1.4;259
11370;1.9;261
11372;0.8;260
11374;1.1;263
11376;1.6;264
11378;2.1;264
11380;2.1;267
11382;2.8;267
11384;4.5;266
11386;2;267
11388;2.9;266
11390;3.8;267
11392;3.1;265
11394;3.1;266
11396;3.1;266
11398;2.9;264
11400;3.4;265
11402;3.2;264
11404;4.7;263
11406;2.7;262
11408;2.8;261
11410;3.3;261
11412;1.8;260
11414;1.9;261
11416;1.9;262
11418;1.7;261
11420;1.8;264
11422;1.6;264
11424;2.6;265
11426;1.8;267
11428;2.5;267
11430;4;267
11432;2.8;265
11434;3.3;266
11436;3.4;266
11438;2.8;265
11440;3.3;266
11442;3.1;265
11444;2.8;265
11446;2.4;264
11448;3.2;263
11450;4.4;263
11452;3.5;260
11454;3.1;260
11456;2.6;260
11458;2.2;258
11460;2.3;259
11462;1.6;259
11464;3;259
11466;1.2;260
11468;2.1;260
11470;2.4;261
11472;1.5;260
11474;2.3;261
11476;2.8;261
11478;2.7;259
11480;2.6;260
11482;2.5;258
11484;3.1;258
11486;1.5;258
11488;2.2;258
11490;3.2;258
11492;1.9;256
11494;2.9;256
11496;2.6;256
11498;1.6;255
11500;2.2;256
11502;1.6;256
11504;3.2;256
11506;0.8;256
11508;1.6;255
11510;2.2;257
11512;1.3;256
11514;1.7;257
11516;1.3;258
11518;1.8;257
11520;2.3;258
11522;1.8;257
11524;3.4;257
11526;1.2;257
11528;2.1;256
11530;2.5;257
11532;1.7;256
11534;1.7;257
11536;1.6;258
11538;1.7;256
11540;2;258
11542;1.5;258
11544;2.9;257
11546;1;258
11548;0.8;259
11550;2.4;260
11552;1.8;258
11554;2.3;259
11556;1.7;260
11558;1.8;259
11560;1.4;262
11562;1.3;263
11564;3.4;264
11566;1.9;265
11568;2.4;264
11570;3.8;265
11572;2.9;263
11574;3.3;263
11576;2.6;264
11578;2.7;262
11580;2.7;263
11582;2.1;262
11584;4.2;262
11586;2;262
11588;2.9;261
11590;4.3;261
11592;2.2;259
11594;2.5;260
11596;2.1;260
11598;2.3;258
11600;1.9;260
11602;1.2;260
11604;2.7;261
11606;1.2;262
11608;1.2;263
11610;2.2;265
11612;1.5;265
11614;2.7;267
11616;3.4;267
11618;4.3;265
11620;1.9;267
11622;3.6;266
11624;4.1;266
11626;3.9;265
11628;2.6;264
11630;2.5;266
11632;2.3;265
11634;3.9;265
11636;4;264
11638;4.2;260
11640;2.9;261
11642;2.6;260
11644;4.5;259
11646;1.3;260
11648;2.2;259
11650;3.1;259
11652;1.7;258
11654;1.7;260
11656;1.4;261
11658;2.7;259
11660;2.3;261
11662;3.3;260
11664;2.9;258
11666;2.6;259
11668;0.8;259
11670;2.2;261
11672;1.4;261
11674;2.2;263
11676;2;264
11678;3;263
11680;1.9;265
11682;2.7;263
11684;4.8;263
11686;2.5;262
11688;2.4;261
11690;3.4;262
11692;3.1;259
11694;2.7;260
11696;1.8;260
11698;2.9;258
11700;1.4;260
11702;1.3;260
11704;3.6;260
11706;1.8;261
11708;3.3;259
11710;3.8;259
11712;2.5;256
11714;2.6;257
11716;1.9;257
11718;3;255
11720;2.7;256
11722;2.3;254
11724;4;253
11726;2;252
11728;1.1;252
11730;1.9;253
11732;2;251
11734;1.6;253
11736;0.8;254
11738;3.3;252
11740;-0.6;255
11742;0;256
11744;2.8;257
11746;-0.1;258
11748;0.4;259
11750;1.9;262
11752;3.1;259
11754;2.7;260
11756;2.2;260
11758;3.5;258
11760;1.8;259
11762;2;258
11764;4.5;257
11766;1.9;257
11768;2.3;256
11770;3.6;255
11772;1.9;253
11774;1.6;255
11776;1.2;255
11778;2.8;253
11780;1.2;255
11782;1.2;254
11784;3.1;255
11786;0.9;255
11788;0.5;255
11790;1.2;258
11792;1.2;257
11794;1.1;259
11796;0.7;261
11798;3.5;260
11800;1.8;261
11802;1.7;261
11804;4.3;261
11806;2;261
11808;2.1;260
11810;3;261
11812;2.9;258
11814;2.2;259
11816;2.2;259
11818;2.7;256
11820;2.4;257
11822;1.8;257
11824;4.4;256
11826;1.4;255
11828;1.9;255
11830;2.8;255
11832;1.1;254
11834;1;256
11836;1.1;257
11838;2.3;255
11840;1.3;258
11842;0.7;257
11844;3.4;258
11846;1.6;258
11848;1.3;257
11850;2.3;259
11852;1.9;257
11854;2;258
11856;1.9;259
11858;3.5;257
11860;1.8;258
11862;1.8;257
11864;3.8;256
11866;1.4;256
11868;1.6;256
11870;2.3;257
11872;2.6;254
11874;2.6;255
11876;1.8;255
11878;2.3;253
11880;1.3;254
11882;0.8;254
11884;3.2;254
11886;0.7;255
11888;0.9;254
11890;2.6;255
11892;1.6;253
11894;1.8;254
11896;1.5;255
11898;2.7;253
11900;1.7;254
11902;1.2;253
11904;3;253
11906;1;253
11908;1;253
11910;2.3;254
11912;1.2;252
11914;1.4;253
11916;0.9;255
11918;2.2;253
11920;1.1;256
11922;1.1;255
11924;3.2;255
11926;0.8;256
11928;0.8;256
11930;2.2;258
11932;1.8;256
11934;1.8;257
11936;1.6;258
11938;2.2;256
11940;2.4;257
11942;2.1;256
11944;3.9;255
11946;1.7;255
11948;1.9;254
11950;3.2;254
11952;2;252
11954;1.8;253
11956;1.8;253
11958;2.1;251
11960;1.4;252
11962;0.3;252
11964;1.8;253
11966;0.9;253
11968;0.4;253
11970;1.6;255
11972;0.4;254
11974;0.8;257
11976;0.8;259
11978;1.2;258
11980;1.5;261
11982;1.5;260
11984;3.3;261
11986;1.8;261
11988;2.2;260
11990;3.2;261
11992;2.5;259
11994;2.3;260
11996;2.5;260
11998;2.7;258
12000;2.6;259
12002;2.2;257
12004;3.9;257
12006;1.5;257
12008;1.9;256
12010;3;256
12012;1.2;255
12014;1.2;257
12016;1.6;258
12018;0.9;257
12020;1.1;260
12022;1.1;260
12024;2.1;261
12026;1.1;263
12028;1.8;263
12030;3.3;264
12032;2.5;263
12034;3.3;264
12036;3.5;263
12038;2.6;261
12040;3.1;263
12042;3;262
12044;4.1;261
12046;2.2;261
12048;3;260
12050;3.9;260
12052;2.5;257
12054;2.6;258
12056;2.4;258
12058;2.2;256
12060;1.8;258
12062;1.3;258
12064;2.8;258
12066;0.8;259
12068;1.9;259
12070;2;260
12072;1.2;260
12074;2.5;261
12076;2.9;261
12078;2.4;259
12080;2.9;260
12082;2.8;258
12084;3.1;257
12086;2;257
12088;2;256
12090;3.1;257
12092;1.7;255
12094;2.3;256
12096;2.1;256
12098;1.3;255
12100;1.7;257
12102;1.3;256
12104;2.9;256
12106;0.5;257
12108;1.3;257
12110;1.8;258
12112;1.2;258
12114;1.8;260
12116;1.8;260
12118;2.1;259
12120;2.1;260
12122;2.1;260
12124;3.1;260
12126;1.9;260
12128;2.8;259
12130;3.6;258
12132;2;256
12134;2.3;257
12136;2.4;257
12138;2.1;255
12140;2.4;257
12142;2.1;256
12144;3;255
12146;1.3;256
12148;1;256
12150;2.3;257
12152;2.1;255
12154;1.8;256
12156;1.5;257
12158;1.5;256
12160;1.2;259
12162;0.7;259
12164;2.7;260
12166;1.3;261
12168;1.7;261
12170;2.8;262
12172;2.7;260
12174;2.8;261
12176;2.5;261
12178;2.8;259
12180;2.8;260
12182;2.2;259
12184;4;258
12186;1.9;258
12188;2.5;257
12190;3.5;257
12192;2.1;255
12194;2.2;256
12196;1.8;256
12198;2.3;255
12200;1.6;257
12202;0.6;257
12204;2;258
12206;0.7;260
12208;0.7;261
12210;2;263
12212;1.4;263
12214;2.5;265
12216;2.9;265
12218;4.2;263
12220;1.8;265
12222;3.3;264
12224;3.9;264
12226;3.6;263
12228;2.1;262
12230;2.2;264
12232;2.2;263
12234;3.6;264
12236;3.6;263
12238;3.8;260
12240;2.9;261
12242;2.2;260
12244;4.6;259
12246;1.5;260
12248;2.4;259
12250;3;259
12252;1.3;258
12254;1.8;260
12256;1.5;262
12258;2.4;260
12260;2.6;262
12262;3.7;260
12264;3.1;259
12266;2.8;259
12268;1.2;260
12270;2.5;262
12272;1.4;261
12274;2.2;263
12276;2.3;263
12278;3.2;262
12280;2.2;263
12282;2.9;262
12284;5.1;261
12286;2.3;261
12288;2.4;260
12290;3.6;261
12292;2.9;257
12294;2.6;258
12296;1.4;259
12298;2.7;257
12300;1.2;259
12302;1.4;259
12304;3.7;259
12306;1.8;259
12308;2.4;258
12310;3.7;258
12312;2.4;256
12314;2.6;257
12316;2;257
12318;3.2;254
12320;1.9;256
12322;1.8;255
12324;3.6;254
12326;2;254
12328;1.4;253
12330;1.9;254
12332;1.9;252
12334;1.9;254
12336;1.1;254
12338;3.8;252
12340;0.2;254
12342;0.4;254
12344;3;255
12346;0.3;256
12348;0.8;256
12350;1.8;258
12352;2.8;255
12354;1.8;256
12356;1.3;257
12358;3.2;255
12360;1.7;257
12362;0.9;257
12364;4.2;257
12366;1.3;256
12368;2.8;255
12370;4;255
12372;2.4;252
12374;1.6;253
12376;1.4;254
12378;2.4;251
12380;0.8;254
12382;0.8;254
12384;2.8;254
12386;1.1;254
12388;0.4;255
12390;1.3;257
12392;1.5;255
12394;1.3;257
12396;0.7;259
12398;3;258
12400;1.4;260
12402;1.4;259
12404;4;259
12406;2;259
12408;1.9;258
12410;3.1;257
12412;3;255
12414;2.4;256
12416;2.6;255
12418;3.6;252
12420;2;253
12422;1.2;252
12424;3.9;252
12426;0.6;252
12428;0.9;252
12430;2.4;252
12432;1;251
12434;0.7;253
12436;0.6;255
12438;2.2;252
12440;1.1;255
12442;0.5;255
12444;3.1;255
12446;1.1;255
12448;1.5;255
12450;2.6;256
12452;1.9;254
12454;2;255
12456;1.7;255
12458;3.2;253
12460;1.3;254
12462;1.8;253
12464;3.9;253
12466;0.8;253
12468;1;252
12470;1.8;254
12472;2.1;251
12474;2.7;252
12476;1.3;252
12478;2.1;250
12480;0.7;252
12482;0.5;252
12484;3.1;252
12486;0.7;253
12488;1.2;252
12490;3.1;253
12492;1.8;251
12494;1.3;252
12496;1.6;252
12498;2.1;250
12500;1.2;251
12502;1;250
12504;2.9;249
12506;0.6;249
12508;0.7;249
12510;1.9;249
12512;1.7;247
12514;0.6;248
12516;0.1;249
12518;2.1;247
12520;0.4;250
12522;0.3;249
12524;3.1;249
12526;-0.1;250
12528;-0.4;250
12530;1.3;252
12532;1;251
12534;0.9;253
12536;1.6;253
12538;1.9;251
12540;1.8;253
12542;1.4;252
12544;3.5;251
12546;1.7;251
12548;1.7;249
12550;2.9;248
12552;1.9;246
12554;1.9;247
12556;1.3;247
12558;1.1;245
12560;1.7;246
12562;0;245
12564;0.9;246
12566;0.3;247
12568;0.2;247
12570;0.9;249
12572;-0.8;249
12574;0;251
12576;0.1;253
12578;0.5;253
12580;0.9;256
12582;1;256
12584;2.9;257
12586;0.8;258
12588;1.9;257
12590;2.5;258
12592;2.1;256
12594;2.4;257
12596;2.3;257
12598;2.4;255
12600;2.4;256
12602;2.5;255
12604;3.7;254
12606;1.7;254
12608;1.9;253
12610;2.6;253
12612;1.2;252
12614;1.4;254
12616;1.1;255
12618;0.7;254
12620;0.8;257
12622;0.7;257
12624;1.7;259
12626;0.9;261
12628;1.3;261
12630;3;262
12632;2.2;261
12634;2.9;261
12636;3;261
12638;2.6;259
12640;2.4;261
12642;2.5;260
12644;3.7;259
12646;1.7;260
12648;2.3;258
12650;3.4;259
12652;2.6;257
12654;2.3;258
12656;2.2;258
12658;1.8;256
12660;1.8;258
12662;1.4;258
12664;3.1;258
12666;0.7;259
12668;1.8;260
12670;2.4;260
12672;1.1;260
12674;1.8;262
12676;3.2;262
12678;2.7;260
12680;2.7;261
12682;3.1;259
12684;3.4;258
12686;2.3;258
12688;2.2;257
12690;3.4;257
12692;1.7;256
12694;2.7;256
12696;2.2;256
12698;1.5;255
12700;1.9;258
12702;1.8;256
12704;3.3;256
12706;1.1;257
12708;1.8;256
12710;2.3;258
12712;1.1;257
12714;2.5;258
12716;1.9;258
12718;1.9;257
12720;2.4;258
12722;2;257
12724;3.4;257
12726;1.5;258
12728;2.6;257
12730;3.6;256
12732;2.2;255
12734;2.6;256
12736;2.5;256
12738;2.2;254
12740;2.3;255
12742;2;254
12744;3;254
12746;1.6;255
12748;0.7;255
12750;2.3;256
12752;2;254
12754;1.9;256
12756;1.6;257
12758;1.1;256
12760;1.5;259
12762;1.1;259
12764;3.3;260
12766;1.9;260
12768;2.2;259
12770;3.5;260
12772;2.9;257
12774;2.7;258
12776;2.4;257
12778;2.9;255
12780;2.8;256
12782;2.1;255
12784;4;254
12786;1.6;254
12788;2.1;254
12790;3.2;254
12792;1.4;252
12794;1.7;253
12796;1.6;254
